Ticker,Timestamp,Option_Type,One_Yr_ATM_Rel_Error_Pct,P90_Rel_Error_Pct,N_Valid_Options,ATM_Dist_T,ATM_Dist_M,ATM_IV
AAL,20250916_2128,Call,,891.6842500394195,154,,,0.433266836123955
AAL,20250916_2128,Put,,,133,,,0.4410858417652571
ABBV,20250916_2128,Call,,2.251822642955621,158,,,87.66571955027764
ABBV,20250916_2128,Put,,,0,,,
ABNB,20250916_2128,Call,0.2913235391490329,344.474469470558,260,0.002053388090349051,0.012374582708793214,0.357163578818113
ABNB,20250916_2128,Put,0.5229606863630613,63.1312017716142,210,0.002053388090349051,0.012374582708793214,0.36503142357641893
ABR,20250916_2128,Call,,,0,,,
ABR,20250916_2128,Put,,,0,,,
AEIS,20250916_2128,Call,,43.26859253883511,51,,,0.5856402745576912
AEIS,20250916_2128,Put,,,0,,,
AFRM,20250916_2128,Call,1.0145452894465505,,358,0.2498288843258042,0.00470532920115363,0.6383772434274675
AFRM,20250916_2128,Put,0.09840368196179178,,215,0.2498288843258042,0.03160518516869004,0.6473929341913305
AG,20250916_2128,Call,,39.91973694131771,80,,,1.021456974935603
AG,20250916_2128,Put,,59.32007556276671,57,,,0.409426004112876
AKAM,20250916_2128,Call,0.26111365672648124,21.005030532994773,90,0.002053388090349051,0.0073895866783633135,0.35318257281809534
AKAM,20250916_2128,Put,0.017866096147246865,21.250839055978208,79,0.002053388090349051,0.0073895866783633135,0.3617890674600192
ALNY,20250916_2128,Call,1.130673980630921,19.479173727375983,110,0.17043121149897333,0.04612397753639996,0.40568872287425223
ALNY,20250916_2128,Put,1.8821494525309002,42.70338830199645,77,0.17043121149897333,0.016643461115783964,0.42066088160426096
ALRM,20250916_2128,Call,,18.92561904865877,13,,,0.3092892170769098
ALRM,20250916_2128,Put,,,0,,,
AMD,20250916_2128,Call,0.15089854751554865,55.5008243874241,645,0.002053388090349051,0.013111855421851004,0.45681324931271505
AMD,20250916_2128,Put,0.4506231030300092,,412,0.002053388090349051,0.013111855421851004,0.4651015650039958
AMPH,20250916_2128,Call,,131.22730989069933,12,,,0.43677068146348086
AMPH,20250916_2128,Put,,,0,,,
AMZN,20250916_2128,Call,0.2752455722978757,21.46348423794393,623,0.002053388090349051,0.004459596303005409,0.31109059565674657
AMZN,20250916_2128,Put,0.94553028767978,20.76100668897596,393,0.002053388090349051,0.004459596303005409,0.3216721334554278
AORT,20250916_2128,Call,,,0,,,
AORT,20250916_2128,Put,,,0,,,
APLS,20250916_2128,Call,,435.7113498169704,53,,,0.5798462098223014
APLS,20250916_2128,Put,,157.0140274480763,37,,,0.5633961246839688
AR,20250916_2128,Call,0.27925054397447474,2.3676708990812037,79,0.2498288843258042,0.02041146912466618,0.38253472828737245
AR,20250916_2128,Put,0.7584195250487438,39.69789524013184,107,0.2498288843258042,0.02041146912466618,0.4252248236714491
ARAY,20250916_2128,Call,,,0,,,
ARAY,20250916_2128,Put,,,0,,,
ARRY,20250916_2128,Call,,20.567716165178737,27,,,0.730668663947157
ARRY,20250916_2128,Put,,,27,,,0.7985485545123785
ASND,20250916_2128,Call,1.1758864228025052,57.57940955855724,56,0.2498288843258042,0.018395050732449958,0.44292029309623693
ASND,20250916_2128,Put,11.390604842247926,11.199472346678478,32,0.2498288843258042,0.018395050732449958,0.690886590005816
ASRT,20250916_2128,Call,,,0,,,
ASRT,20250916_2128,Put,,,0,,,
ATEC,20250916_2128,Call,1.6857708433729912,27.160107556778847,23,0.17043121149897333,0.03913530023453882,0.5142449953440718
ATEC,20250916_2128,Put,8.207330711684545e-06,,10,0.17043121149897333,0.03913530023453882,1.0948517409270404
ATI,20250916_2128,Call,22.49772196073935,205.9135703031203,90,0.17453798767967155,0.029689068910697447,0.38984306005039293
ATI,20250916_2128,Put,0.3790991358324507,14.56027707717712,37,0.07460643394934974,0.02265436288553524,0.39031591016580947
AVDL,20250916_2128,Call,,19.37932040503835,32,,,0.5282757587667525
AVDL,20250916_2128,Put,,,0,,,
AVGO,20250916_2128,Call,82.96507550909703,15.17531946603137,814,0.002053388090349051,0.0013007997675027472,3.3147241998358545
AVGO,20250916_2128,Put,6.778533817776357,132.91394163035864,234,0.002053388090349051,0.0013007997675027472,0.0861617284045855
AWK,20250916_2128,Call,,82.62904983772768,28,,,7.164760254314739
AWK,20250916_2128,Put,,,0,,,
AXON,20250916_2128,Call,0.11805706029269727,,277,0.002053388090349051,0.009497674951757462,0.4527220250296037
AXON,20250916_2128,Put,0.22720114657720394,34.64711393102018,214,0.002053388090349051,0.0032807766299103314,0.4582266442784428
BA,20250916_2128,Call,1.7685485363913047,310.8596426538879,468,0.002053388090349051,0.005035311330805037,0.3230429710718814
BA,20250916_2128,Put,3.4802449779287383,161.46679474600705,318,0.002053388090349051,0.005035311330805037,0.3309352422860936
BABA,20250916_2128,Call,6.395537002459645,19.174816590538967,506,0.002053388090349051,0.002164282126716266,3.0034868039016813
BABA,20250916_2128,Put,39.271858684400804,206.1209135974662,43,0.002053388090349051,0.002164282126716266,0.0761985602982911
BAND,20250916_2128,Call,,21.911410158341447,15,,,0.5421043690428773
BAND,20250916_2128,Put,,,0,,,
BB,20250916_2128,Call,,31.992192724940416,68,,,0.5542851647186127
BB,20250916_2128,Put,,67.29007926103975,40,,,0.5603897939437632
BBAI,20250916_2128,Call,,324.4609430356881,114,,,1.0383061122173858
BBAI,20250916_2128,Put,,,79,,,1.0766867933592907
BBIO,20250916_2128,Call,1.6634724482615229,22.4867537233403,66,0.17043121149897333,0.031113444854352856,0.5644213952273914
BBIO,20250916_2128,Put,,56.47930224887257,30,,,0.41667501312989946
BE,20250916_2128,Call,0.5237700260308592,64.73043723614262,412,0.002053388090349051,0.04787488052071831,0.8477440878088713
BE,20250916_2128,Put,,95.65344653375394,179,,,0.866403863860377
BFH,20250916_2128,Call,,,0,,,
BFH,20250916_2128,Put,,,0,,,
BHR,20250916_2128,Call,,,0,,,
BHR,20250916_2128,Put,,,0,,,
BILI,20250916_2128,Call,0.1706433737375241,,175,0.2498288843258042,0.045788031068885515,0.5753833559538444
BILI,20250916_2128,Put,0.12983334982527944,22.99043680168484,87,0.2498288843258042,0.045788031068885515,0.5909347810637997
BILL,20250916_2128,Call,,64.83124439129043,131,,,0.514889226626456
BILL,20250916_2128,Put,,,132,,,0.5395535873880484
BKD,20250916_2128,Call,,48.761976020081484,7,,,0.36056604824550875
BKD,20250916_2128,Put,,201.4982815313222,9,,,0.48223873824575264
BKNG,20250916_2128,Call,40.55086421050572,97.2409217560323,752,0.2498288843258042,0.007224230465462167,1.5419018750645745
BKNG,20250916_2128,Put,84.37878418379037,246.7253669476221,213,0.2498288843258042,0.007224230465462167,0.1245375523031611
BL,20250916_2128,Call,,60.80592200187935,29,,,0.39000636298880786
BL,20250916_2128,Put,,68.99452294628027,12,,,0.4105455814207115
BLMN,20250916_2128,Call,,,0,,,
BLMN,20250916_2128,Put,,,0,,,
BMRN,20250916_2128,Call,,20.28576596190172,50,,,0.33908226154289633
BMRN,20250916_2128,Put,,205.19823941006027,49,,,0.37034237352118976
BMY,20250916_2128,Call,,,108,,,0.31206611570247933
BMY,20250916_2128,Put,,,0,,,
BOX,20250916_2128,Call,,73.93584139202716,60,,,0.29418621826456626
BOX,20250916_2128,Put,,,42,,,0.35409834473363383
BSY,20250916_2128,Call,,45.95022427232112,19,,,1.015311992724329
BSY,20250916_2128,Put,,,0,,,
BTSG,20250916_2128,Call,,179.8267064758707,21,,,0.5120199291326717
BTSG,20250916_2128,Put,,,0,,,
BTU,20250916_2128,Call,,66.9969588082097,135,,,3.0351146005082232
BTU,20250916_2128,Put,,,0,,,
BURL,20250916_2128,Call,9.64133490912431,45.87233035421476,78,0.2498288843258042,0.014764897156431589,0.3552536393058185
BURL,20250916_2128,Put,1.405769426081684,82.36201850192498,79,0.2498288843258042,0.014764897156431589,0.402192799416065
BXMT,20250916_2128,Call,,,0,,,
BXMT,20250916_2128,Put,,,0,,,
BYND,20250916_2128,Call,,25.489425639209504,62,,,0.8346436914954631
BYND,20250916_2128,Put,,46.598581082544925,67,,,1.8312728172186272
CAKE,20250916_2128,Call,,10.73965230291329,53,,,9.52625747266713
CAKE,20250916_2128,Put,,,0,,,
CAMT,20250916_2128,Call,,14.648237633766566,30,,,5.201077955460299
CAMT,20250916_2128,Put,,,0,,,
CBRL,20250916_2128,Call,,28.4323588801058,60,,,7.154359533498184
CBRL,20250916_2128,Put,,,0,,,
CCL,20250916_2128,Call,0.4462546911924053,,242,0.002053388090349051,0.01379648425675728,0.4073706780072162
CCL,20250916_2128,Put,0.6766325479605625,385.2983445441702,136,0.002053388090349051,0.01379648425675728,0.4292432559898216
CDLX,20250916_2128,Call,,106.71921661719476,16,,,1.3741742827872256
CDLX,20250916_2128,Put,,55.851948057786565,10,,,1.2855374734889562
CDP,20250916_2128,Call,,,0,,,
CDP,20250916_2128,Put,,,0,,,
CENX,20250916_2128,Call,,111.97696273057406,82,,,0.5728060508357053
CENX,20250916_2128,Put,,439.2549892324257,30,,,0.5573334820913352
CFLT,20250916_2128,Call,,25.03319255586389,129,,,0.5722459199215557
CFLT,20250916_2128,Put,,44.3702483585804,107,,,0.6016032459987191
CHEF,20250916_2128,Call,,52.005536078796084,15,,,0.35800726554422513
CHEF,20250916_2128,Put,,,0,,,
CHGG,20250916_2128,Call,,72.47587660440428,23,,,0.968902788911334
CHGG,20250916_2128,Put,,72.51599721895995,16,,,1.1106632634512803
CHRS,20250916_2128,Call,,363.13263713468734,12,,,0.8741393196360345
CHRS,20250916_2128,Put,,,0,,,
CHTR,20250916_2128,Call,0.560920212762428,96.87934142335413,238,0.002053388090349051,0.007295441938275693,0.45504134599670476
CHTR,20250916_2128,Put,3.466230704074883,,226,0.002053388090349051,0.007295441938275693,0.45851447137415685
CMI,20250916_2128,Call,,65.77039390799298,133,,,5.306174431250479
CMI,20250916_2128,Put,,,0,,,
CMPO,20250916_2128,Call,,786.3237346297814,27,,,0.7743720043225693
CMPO,20250916_2128,Put,,,0,,,
CMRC,20250916_2128,Call,,31.60075204270068,10,,,0.6860579479661739
CMRC,20250916_2128,Put,,,0,,,
CMS,20250916_2128,Call,,84.0293607342833,13,,,2.3459004972037416
CMS,20250916_2128,Put,,,0,,,
CNK,20250916_2128,Call,,5.352939245532559,59,,,7.64008216118349
CNK,20250916_2128,Put,,,0,,,
CNMD,20250916_2128,Call,,,0,,,
CNMD,20250916_2128,Put,,,0,,,
CNP,20250916_2128,Call,,82.45349898219688,46,,,5.007199985272998
CNP,20250916_2128,Put,,,0,,,
CNX,20250916_2128,Call,,193.34736417988242,33,,,0.31183588197280704
CNX,20250916_2128,Put,,156.2520276144901,34,,,0.3555440568713786
COIN,20250916_2128,Call,0.1191212783112123,132.46419479886717,872,0.002053388090349051,0.0035676152076402623,0.5778892992206324
COIN,20250916_2128,Put,0.3077202874347531,51.40819720683166,590,0.002053388090349051,0.0035676152076402623,0.5684080096309293
COLL,20250916_2128,Call,,,0,,,
COLL,20250916_2128,Put,,,0,,,
CRNC,20250916_2128,Call,,68.63359278401019,44,,,0.8529823848026246
CRNC,20250916_2128,Put,,14.408947080860452,56,,,0.8722413407434776
CSGS,20250916_2128,Call,,,0,,,
CSGS,20250916_2128,Put,,,0,,,
CSIQ,20250916_2128,Call,,,64,,,0.5359602778027801
CSIQ,20250916_2128,Put,,92.6422587675777,40,,,0.7216474262704509
CTO,20250916_2128,Call,,,0,,,
CTO,20250916_2128,Put,,,0,,,
CVX,20250916_2128,Call,,90.15200169369724,109,,,12.435155235099096
CVX,20250916_2128,Put,,,0,,,
CYBR,20250916_2128,Call,,80.51790285047626,138,,,0.30405908322138664
CYBR,20250916_2128,Put,,134.06019431852326,75,,,0.30526285898638
CYRX,20250916_2128,Call,,21.914558511596553,14,,,0.6592841992136418
CYRX,20250916_2128,Put,,,0,,,
CYTK,20250916_2128,Call,,38.869423664194436,51,,,0.611457211323056
CYTK,20250916_2128,Put,,133.86706348298432,35,,,0.6049687050219977
DAY,20250916_2128,Call,,,0,,,
DAY,20250916_2128,Put,,,0,,,
DBRG,20250916_2128,Call,,177.10322524464684,35,,,1.1080464683295879
DBRG,20250916_2128,Put,,,0,,,
DBX,20250916_2128,Call,,424.48803525666676,51,,,0.3585739449115717
DBX,20250916_2128,Put,,94.58272465083253,25,,,0.30903963952201796
DDD,20250916_2128,Call,,16.2312539750929,33,,,0.9114029933183782
DDD,20250916_2128,Put,,65.67595978426735,19,,,0.9380304640289268
DDOG,20250916_2128,Call,0.6353697960764636,91.61672042541274,315,0.002053388090349051,0.0014158082932530514,0.4241141593450859
DDOG,20250916_2128,Put,0.0006497104191515949,,193,0.002053388090349051,0.0014158082932530514,0.4376901191510239
DIS,20250916_2128,Call,149.10624523615846,75.70430665365227,293,0.2498288843258042,0.039427370319694344,2.130255693151491
DIS,20250916_2128,Put,,,0,,,
DKNG,20250916_2128,Call,1.409929772573866,23.008182179981063,126,0.002053388090349051,0.024908082532459463,0.3614132330238811
DKNG,20250916_2128,Put,0.07892208288176705,18.037233752775045,91,0.002053388090349051,0.024908082532459463,0.4704935774455645
DNMR,20250916_2128,Call,,,0,,,
DNMR,20250916_2128,Put,,,0,,,
DOCN,20250916_2128,Call,,,93,,,0.5453169839310914
DOCN,20250916_2128,Put,,14.932580650899679,43,,,0.5230456826685443
DUK,20250916_2128,Call,,95.27840156052142,35,,,128.91656841194123
DUK,20250916_2128,Put,,,0,,,
DVAX,20250916_2128,Call,,,0,,,
DVAX,20250916_2128,Put,,,0,,,
DXCM,20250916_2128,Call,1.7292450487735311,26.46171964980411,149,0.002053388090349051,0.0010856038662179213,0.41443017044080943
DXCM,20250916_2128,Put,5.043845087340975,28.156851470919918,132,0.002053388090349051,0.0010856038662179213,0.44698629185796973
EB,20250916_2128,Call,,,0,,,
EB,20250916_2128,Put,,,0,,,
ECPG,20250916_2128,Call,,,0,,,
ECPG,20250916_2128,Put,,,0,,,
EEFT,20250916_2128,Call,,27.456384429336474,14,,,0.2939201148004352
EEFT,20250916_2128,Put,,45.226301247585454,23,,,0.34364392176711134
EGHT,20250916_2128,Call,,,0,,,
EGHT,20250916_2128,Put,,,0,,,
ENOV,20250916_2128,Call,,148.21848224491222,21,,,0.5825880817787046
ENOV,20250916_2128,Put,,83.80829139775,11,,,0.58757119077477
ENPH,20250916_2128,Call,1.0101193755400764,28.333167705764218,157,0.002053388090349051,0.03423127600857445,0.6389516494185561
ENPH,20250916_2128,Put,0.7446076517680055,,145,0.2498288843258042,0.026395050822066057,0.6998171230603523
ENVX,20250916_2128,Call,,35.72266902196015,79,,,0.8311376307945002
ENVX,20250916_2128,Put,,31.559881829055463,111,,,0.9150797534050946
EQT,20250916_2128,Call,,8.521201930329717,118,,,9.622945022769187
EQT,20250916_2128,Put,,,0,,,
EQX,20250916_2128,Call,,38.3511791229516,23,,,0.509833556450872
EQX,20250916_2128,Put,,12.08310077984932,11,,,0.5020493407329399
ETSY,20250916_2128,Call,0.8549349534038406,64.29423556167364,200,0.002053388090349051,0.027422047903087443,0.501599371176144
ETSY,20250916_2128,Put,1.7761398881982808,27.145676358588556,129,0.002053388090349051,0.027422047903087443,0.5177927096468717
EVH,20250916_2128,Call,,305.71938641451186,14,,,0.8572817803872028
EVH,20250916_2128,Put,,276.3951713824298,18,,,0.3570720501594098
EVRG,20250916_2128,Call,,,0,,,
EVRG,20250916_2128,Put,,,0,,,
EXAS,20250916_2128,Call,,203.95264741064986,104,,,0.4696944258189454
EXAS,20250916_2128,Put,,24.4357190951118,56,,,0.46785057597058344
EXPE,20250916_2128,Call,,10.39521084024786,208,,,3.6926958005266486
EXPE,20250916_2128,Put,,502.29026003209054,44,,,0.054636138505732734
EYE,20250916_2128,Call,,112.6991130885298,19,,,0.5124477529634145
EYE,20250916_2128,Put,,41.671514085733364,8,,,0.5386804184985338
EZPW,20250916_2128,Call,,556.3668696984341,16,,,0.3423531988295713
EZPW,20250916_2128,Put,,,0,,,
F,20250916_2128,Call,,,92,,,0.31206611570247933
F,20250916_2128,Put,,,0,,,
FE,20250916_2128,Call,,88.23379514209049,38,,,6.878343173690809
FE,20250916_2128,Put,,,0,,,
FIVN,20250916_2128,Call,12.876325727155596,59.46421813412821,61,0.17043121149897333,0.04051293028578318,0.5621416857748853
FIVN,20250916_2128,Put,4.4196790648502,32.258240722550504,61,0.17043121149897333,0.04051293028578318,0.5616389540630056
FLR,20250916_2128,Call,0.38433018706027877,17.566050297621512,100,0.002053388090349051,0.0016209226952628164,0.4859358044261053
FLR,20250916_2128,Put,0.4635790803691734,18.007961632612496,70,0.2498288843258042,0.006479902147070726,0.5119967190718968
FOUR,20250916_2128,Call,,312.43343073274184,106,,,0.45809513199980617
FOUR,20250916_2128,Put,,19.196109150429898,72,,,0.4467018381583201
FRPT,20250916_2128,Call,,61.813333239716236,55,,,0.4745063519623003
FRPT,20250916_2128,Put,,67.15061807690846,78,,,0.48975705660472113
FRT,20250916_2128,Call,,,0,,,
FRT,20250916_2128,Put,,,0,,,
FSLY,20250916_2128,Call,,,54,,,0.7743276837335933
FSLY,20250916_2128,Put,,87.25566889979947,19,,,0.6893604339459839
FUBO,20250916_2128,Call,,,83,,,0.8136159411966125
FUBO,20250916_2128,Put,,26.324836871516204,39,,,0.7956578558335213
FVRR,20250916_2128,Call,,468.5329630110221,75,,,0.5161694031858981
FVRR,20250916_2128,Put,,21.874216982831605,53,,,0.533573384385909
FWONK,20250916_2128,Call,,11.644328265628566,11,,,0.29029075697518597
FWONK,20250916_2128,Put,,,0,,,
GBX,20250916_2128,Call,,78.76594234950687,26,,,8.60691227941486
GBX,20250916_2128,Put,,,0,,,
GCI,20250916_2128,Call,,56.12108443531182,10,,,0.5720419188193944
GCI,20250916_2128,Put,,,0,,,
GDS,20250916_2128,Call,3.9769835183620073,120.12712688435957,155,0.2498288843258042,0.035096620456108285,0.7676900184234833
GDS,20250916_2128,Put,2.145254829529895,84.76541777740303,64,0.2498288843258042,0.035096620456108285,0.8101946264836735
GEO,20250916_2128,Call,,25.647303461143075,149,,,0.577394206235401
GEO,20250916_2128,Put,,84.03043241683532,109,,,0.5675200018531107
GES,20250916_2128,Call,,,9,,,0.31206611570247933
GES,20250916_2128,Put,,,0,,,
GH,20250916_2128,Call,,253.57174487079564,73,,,0.5165746597559419
GH,20250916_2128,Put,,20.536123060479213,31,,,0.5309525022953399
GKOS,20250916_2128,Call,,253.6833732190777,22,,,0.4614564474109699
GKOS,20250916_2128,Put,,74.0292792051888,30,,,0.3748908256709705
GMED,20250916_2128,Call,,82.13480519307699,23,,,0.30335996686784933
GMED,20250916_2128,Put,,350.0620193177482,24,,,0.35721535363286994
GOSS,20250916_2128,Call,,4.934873913660429,16,,,2.1007801754043385
GOSS,20250916_2128,Put,,,0,,,
GPN,20250916_2128,Call,,4.0665265948246,85,,,14.000597257081926
GPN,20250916_2128,Put,,,0,,,
GPRE,20250916_2128,Call,,12.847294106978337,42,,,0.6379237565101582
GPRE,20250916_2128,Put,,48.88370929022936,22,,,0.7508652085707319
GPRO,20250916_2128,Call,,68.16950898965727,39,,,1.345544901424594
GPRO,20250916_2128,Put,,101.59390129065045,10,,,1.4244365110192685
GRPN,20250916_2128,Call,,27.123042860247963,161,,,0.7179383333937339
GRPN,20250916_2128,Put,,,176,,,0.8152250360731659
GTLS,20250916_2128,Call,,,0,,,
GTLS,20250916_2128,Put,,,0,,,
GVA,20250916_2128,Call,,107.18018348890499,28,,,0.8690198470968609
GVA,20250916_2128,Put,,,0,,,
GWRE,20250916_2128,Call,,,68,,,0.382366232155506
GWRE,20250916_2128,Put,,31.621468958307823,49,,,0.39462497886336495
HAE,20250916_2128,Call,,36.0116216337091,15,,,0.367652774124066
HAE,20250916_2128,Put,,423.31586460509413,20,,,0.4592299348965894
HALO,20250916_2128,Call,,224.4430478602162,34,,,0.3608597719371096
HALO,20250916_2128,Put,,,0,,,
HASI,20250916_2128,Call,,,0,,,
HASI,20250916_2128,Put,,,0,,,
HCAT,20250916_2128,Call,,,0,,,
HCAT,20250916_2128,Put,,,0,,,
HCI,20250916_2128,Call,,61.31189344277398,43,,,1.8371293029940021
HCI,20250916_2128,Put,,,0,,,
HLF,20250916_2128,Call,,985.1469410707422,40,,,0.7118445967297033
HLF,20250916_2128,Put,,,29,,,0.7025086506980556
HLIT,20250916_2128,Call,,8.306378526234788,9,,,0.505736020698083
HLIT,20250916_2128,Put,,,0,,,
HLX,20250916_2128,Call,,80.5886600333159,13,,,0.4622180676734431
HLX,20250916_2128,Put,,,0,,,
HOPE,20250916_2128,Call,,,0,,,
HOPE,20250916_2128,Put,,,0,,,
HOUS,20250916_2128,Call,,436.39792161387487,23,,,0.6880527792990799
HOUS,20250916_2128,Put,,,0,,,
HRTG,20250916_2128,Call,,188.0351582443638,17,,,0.46144356153342453
HRTG,20250916_2128,Put,,,0,,,
HTHT,20250916_2128,Call,,,0,,,
HTHT,20250916_2128,Put,,,0,,,
HUBS,20250916_2128,Call,1.3206032768965936,31.82675759326281,183,0.2498288843258042,0.018697105546327863,0.4398073255324024
HUBS,20250916_2128,Put,8.682404043845997,,152,0.2498288843258042,0.0005441276782538473,0.48300732061795565
IART,20250916_2128,Call,,,0,,,
IART,20250916_2128,Put,,,0,,,
IBM,20250916_2128,Call,,25.105907837461018,152,,,6.6971757420104305
IBM,20250916_2128,Put,,,0,,,
IDCC,20250916_2128,Call,,16.076561068928413,95,,,4.612551413547388
IDCC,20250916_2128,Put,,,11,,,
IIIV,20250916_2128,Call,,,0,,,
IIIV,20250916_2128,Put,,,0,,,
IMAX,20250916_2128,Call,,254.5827188832637,43,,,0.38483666179253423
IMAX,20250916_2128,Put,,14.397603787746817,19,,,0.37353767352258954
IMCR,20250916_2128,Call,,,0,,,
IMCR,20250916_2128,Put,,,0,,,
INDI,20250916_2128,Call,,,43,,,0.8962771343608076
INDI,20250916_2128,Put,,291.5284470490867,20,,,0.8945277888487693
INN,20250916_2128,Call,,,0,,,
INN,20250916_2128,Put,,,0,,,
INSG,20250916_2128,Call,,36.12075488056159,41,,,0.7418036473393778
INSG,20250916_2128,Put,,125.20906351019228,17,,,0.7583848894207663
INSM,20250916_2128,Call,,172.50289280891474,138,,,0.4546288718770062
INSM,20250916_2128,Put,,118.2704766134245,43,,,0.4314644395217443
INVA,20250916_2128,Call,,,0,,,
INVA,20250916_2128,Put,,,0,,,
IONS,20250916_2128,Call,,,56,,,0.5415775425221219
IONS,20250916_2128,Put,,21.324225509363465,25,,,0.4862799070679769
IQ,20250916_2128,Call,,400.12848094078146,42,,,0.5253448018259584
IQ,20250916_2128,Put,,145.01075362517352,19,,,0.6287689605182635
IRTC,20250916_2128,Call,,76.85300637641335,39,,,0.4441448580278604
IRTC,20250916_2128,Put,,250.8068494253073,22,,,0.4483808131717938
IRWD,20250916_2128,Call,,,0,,,
IRWD,20250916_2128,Put,,,0,,,
ITGR,20250916_2128,Call,,148.21123128522729,11,,,0.32992365851748373
ITGR,20250916_2128,Put,,,0,,,
ITRI,20250916_2128,Call,,136.27741772463474,22,,,0.3584001187416035
ITRI,20250916_2128,Put,,49.029771793037106,22,,,0.3517635875548029
JAMF,20250916_2128,Call,,,0,,,
JAMF,20250916_2128,Put,,,0,,,
JAZZ,20250916_2128,Call,,49.586937910676276,57,,,0.4823451947074253
JAZZ,20250916_2128,Put,,125.04208368808006,29,,,0.42405402533789005
JBLU,20250916_2128,Call,,,83,,,0.6146100268908695
JBLU,20250916_2128,Put,,,61,,,0.6193143035611821
JD,20250916_2128,Call,,4.607912047950741,180,,,70.1802577204449
JD,20250916_2128,Put,,,0,,,
JOYY,20250916_2128,Call,,,0,,,
JOYY,20250916_2128,Put,,,0,,,
JPM,20250916_2128,Call,,3.590743948129425,375,,,33.95996312758437
JPM,20250916_2128,Put,,,0,,,
KHC,20250916_2128,Call,,,63,,,0.31206611570247933
KHC,20250916_2128,Put,,,0,,,
KOS,20250916_2128,Call,,66.82724532715525,19,,,0.767705439032836
KOS,20250916_2128,Put,,280.1379797120444,20,,,0.7106193986478008
KPTI,20250916_2128,Call,,39.446289806022236,12,,,2.243465656443327
KPTI,20250916_2128,Put,,,0,,,
KRG,20250916_2128,Call,,,0,,,
KRG,20250916_2128,Put,,,0,,,
LAB,20250916_2128,Call,,,0,,,
LAB,20250916_2128,Put,,,0,,,
LAC,20250916_2128,Call,,,39,,,0.7139892375072797
LAC,20250916_2128,Put,,38.93124607238635,23,,,0.8284043755440381
LAZR,20250916_2128,Call,,,28,,,0.5537760550794744
LAZR,20250916_2128,Put,,55.70824573702717,30,,,1.4613057414343713
LCID,20250916_2128,Call,3.6426707645391425,71.57495208993365,122,0.07460643394934974,0.042949901482664865,0.6436531786647874
LCID,20250916_2128,Put,,96.91014127927616,145,,,0.9386248791774606
LCII,20250916_2128,Call,,71.12131306787978,15,,,3.4052238933562347
LCII,20250916_2128,Put,,,0,,,
LI,20250916_2128,Call,0.48707479995425207,,133,0.2498288843258042,5.066829986288823e-05,0.5082248715964754
LI,20250916_2128,Put,0.0643656105717039,74.48003984586069,116,0.2498288843258042,5.066829986288823e-05,0.5385905478885302
LITE,20250916_2128,Call,1.1941985231219914,54.11352495418992,160,0.2498288843258042,0.019404725480272944,0.6352002513035119
LITE,20250916_2128,Put,,,72,,,0.6589489597483588
LIVN,20250916_2128,Call,,39.274196281277845,19,,,0.3811078898548205
LIVN,20250916_2128,Put,,,0,,,
LNT,20250916_2128,Call,,80.45717911036452,14,,,5.091886909196635
LNT,20250916_2128,Put,,,0,,,
LNTH,20250916_2128,Call,,70.22736264711423,69,,,0.6220775730302627
LNTH,20250916_2128,Put,,33.69499410145314,57,,,0.44242345886611534
LPSN,20250916_2128,Call,,297.88962746546395,9,,,1.3074953396966753
LPSN,20250916_2128,Put,,123.95988736871688,8,,,1.463790482776196
LRN,20250916_2128,Call,,200.79535355577428,78,,,0.5227254727844372
LRN,20250916_2128,Put,,24.85633191077382,63,,,0.5109098351702264
LUV,20250916_2128,Call,,3.9421757892643736,115,,,34.74152654291628
LUV,20250916_2128,Put,,,0,,,
LYFT,20250916_2128,Call,0.38136898162197247,,249,0.2498288843258042,0.030904738243145657,0.6270264509446729
