Ticker,Timestamp,Option_Type,One_Yr_ATM_Rel_Error_Pct,P90_Rel_Error_Pct,N_Valid_Options,ATM_Dist_T,ATM_Dist_M,ATM_IV
LYFT,20250916_2128,Put,7.053032934503643,56.3584970976102,66,0.2498288843258042,0.030904738243145657,0.6045018929872061
LYV,20250916_2128,Call,0.051982829143157265,145.0637529550344,124,0.002053388090349051,0.00042046268873729975,0.3138863524750716
LYV,20250916_2128,Put,,465.56748682904157,79,,,0.294760533728998
MARA,20250916_2128,Call,0.3235211628925344,36.915586383236175,241,0.002053388090349051,0.011592618419587808,0.7686870557830467
MARA,20250916_2128,Put,0.11785384587651535,30.29890588360779,162,0.002053388090349051,0.011592618419587808,0.7783015513771656
MAXN,20250916_2128,Call,,277.5036842460999,7,,,3.2962864486520504
MAXN,20250916_2128,Put,,465.07892374995504,7,,,0.47665037551382056
MCHP,20250916_2128,Call,,1.0079287248911621,138,,,183.88558113225847
MCHP,20250916_2128,Put,,,0,,,
MCS,20250916_2128,Call,,,0,,,
MCS,20250916_2128,Put,,,0,,,
MDB,20250916_2128,Call,0.24857918825822575,,478,0.002053388090349051,0.006090596042721219,0.5496372931323374
MDB,20250916_2128,Put,0.7839141958242972,51.11786166526359,322,0.002053388090349051,0.006090596042721219,0.5508717062209757
MGNI,20250916_2128,Call,,119.88077298870445,91,,,0.6505398734053505
MGNI,20250916_2128,Put,,,55,,,0.6943740649826844
MGPI,20250916_2128,Call,,,0,,,
MGPI,20250916_2128,Put,,,0,,,
MIDD,20250916_2128,Call,,,0,,,
MIDD,20250916_2128,Put,,93.18218413168935,26,,,0.34131073924143013
MIRM,20250916_2128,Call,,,17,,,0.3938346426319921
MIRM,20250916_2128,Put,,,0,,,
MITK,20250916_2128,Call,,29.72537425378641,10,,,0.3928617772305729
MITK,20250916_2128,Put,,,0,,,
MITT,20250916_2128,Call,,,0,,,
MITT,20250916_2128,Put,,,0,,,
MKSI,20250916_2128,Call,,40.53132882806781,47,,,1.3878674558914108
MKSI,20250916_2128,Put,,,0,,,
MMM,20250916_2128,Call,,5.773108854845287,109,,,29.029196256999818
MMM,20250916_2128,Put,,,0,,,
MMSI,20250916_2128,Call,,296.6354819402666,8,,,0.3559777232143438
MMSI,20250916_2128,Put,,48.48552726949038,12,,,0.20248249972017368
MMYT,20250916_2128,Call,,155.10901561290905,17,,,0.18759866847300763
MMYT,20250916_2128,Put,,332.40207453413717,19,,,0.22911248377909998
MNKD,20250916_2128,Call,,48.81779857523383,29,,,0.5841591425237527
MNKD,20250916_2128,Put,,32.283445832681295,10,,,0.5473931629484506
MODG,20250916_2128,Call,0.003498072660560602,50.29144383643208,19,0.17043121149897333,0.0015863485187110893,0.5457659602458798
MODG,20250916_2128,Put,0.010995236772310896,897.1888894699104,15,0.17043121149897333,0.0015863485187110893,0.54777889676188
MOMO,20250916_2128,Call,,43.8539844541763,13,,,0.5069460400086472
MOMO,20250916_2128,Put,,8.159295948571405,7,,,0.42218952298297285
MP,20250916_2128,Call,,107.04206627399125,346,,,0.6826261290836508
MP,20250916_2128,Put,,,193,,,0.6952792062139181
MRK,20250916_2128,Call,,90.31905246338097,104,,,10.856729034615846
MRK,20250916_2128,Put,,,0,,,
MSFT,20250916_2128,Call,26.80987469459424,64.99465425122358,896,0.2498288843258042,0.0051449164633752265,2.020520672679556
MSFT,20250916_2128,Put,3.4969079550186626,185.20359497510358,60,0.2498288843258042,0.011332869052417704,0.05559714243620531
MSTR,20250916_2128,Call,0.3691166176251427,192.28888161065865,1254,0.002053388090349051,0.0024728058454950297,0.6001060162869759
MSTR,20250916_2128,Put,0.49124992390323236,46.436925071423666,930,0.002053388090349051,0.0024728058454950297,0.6052153004035612
MTCH,20250916_2128,Call,,48.83307834407176,52,,,7.068965762531593
MTCH,20250916_2128,Put,,,0,,,
MTH,20250916_2128,Call,,79.2957510171673,34,,,5.396060590475048
MTH,20250916_2128,Put,,,0,,,
MTN,20250916_2128,Call,,,43,,,0.31206611570247933
MTN,20250916_2128,Put,,,0,,,
MTSI,20250916_2128,Call,,35.35307748831903,36,,,0.32997465256935904
MTSI,20250916_2128,Put,,65.12266621884012,25,,,0.42171148936197933
NBR,20250916_2128,Call,,63.43844129493656,45,,,0.6951205832305567
NBR,20250916_2128,Put,,49.89343876763541,42,,,0.8200203352495652
NCLH,20250916_2128,Call,0.7891347328695179,95.2443585505944,170,0.002053388090349051,0.014723631364072398,0.44539496014214996
NCLH,20250916_2128,Put,1.1083611220477219,21.67548157632062,95,0.002053388090349051,0.014723631364072398,0.45323860555048634
NEE,20250916_2128,Call,,13.63017834346252,144,,,35.84048354773232
NEE,20250916_2128,Put,,,0,,,
NEO,20250916_2128,Call,,246.1326186735776,27,,,0.5761841087017235
NEO,20250916_2128,Put,,,0,,,
NET,20250916_2128,Call,0.34603543238668055,,327,0.002053388090349051,0.00627321130454872,0.5205467022311642
NET,20250916_2128,Put,0.1521104321659403,,197,0.002053388090349051,0.00627321130454872,0.5312829523801723
NICE,20250916_2128,Call,,58.66475968470217,66,,,0.3917357458416615
NICE,20250916_2128,Put,,46.1324444580709,82,,,0.41152965825855115
NIO,20250916_2128,Call,1.8340183779742563,34.237885206919884,115,0.2498288843258042,0.036487719480862824,0.7171289617694545
NIO,20250916_2128,Put,0.628675647377655,298.652327746792,68,0.2498288843258042,0.036487719480862824,0.7530073793050338
NKE,20250916_2128,Call,,1.943145812128518,147,,,101.55621254057438
NKE,20250916_2128,Put,,,0,,,
NMFC,20250916_2128,Call,,,0,,,
NMFC,20250916_2128,Put,,,0,,,
NOG,20250916_2128,Call,,,50,,,0.31206611570247933
NOG,20250916_2128,Put,,,0,,,
NOTV,20250916_2128,Call,,,0,,,
NOTV,20250916_2128,Put,,,0,,,
NRG,20250916_2128,Call,,22.390717651067725,209,,,6.903886972266612
NRG,20250916_2128,Put,,171.2421327911697,25,,,0.08910053660431223
NSIT,20250916_2128,Call,,382.88518245411774,11,,,0.3661746802906244
NSIT,20250916_2128,Put,,,0,,,
NTNX,20250916_2128,Call,3.01373546024625,35.18303571140453,130,0.002053388090349051,0.008479937445177277,0.3866343561548307
NTNX,20250916_2128,Put,8.94523373390798,166.9407953582988,67,0.2498288843258042,0.0004347664905735016,0.5897522332181226
NTRA,20250916_2128,Call,,255.90460389912522,82,,,0.48324695716204
NTRA,20250916_2128,Put,,42.31542780860725,35,,,0.4208946555706111
NVAX,20250916_2128,Call,,27.76209906184469,85,,,0.7364677511756896
NVAX,20250916_2128,Put,,86.38772418656605,53,,,0.7736504601750385
NVCR,20250916_2128,Call,,26.53595967527358,38,,,0.7508441367914087
NVCR,20250916_2128,Put,,40.10291881683604,35,,,0.7526273308793087
NVMI,20250916_2128,Call,,580.9774941963074,59,,,0.43561487905975044
NVMI,20250916_2128,Put,,14.033663332494296,30,,,0.45046230361959055
NVST,20250916_2128,Call,,148.81483814192262,9,,,0.3662285940414215
NVST,20250916_2128,Put,,,0,,,
OKTA,20250916_2128,Call,2.2299318788886677,35.147353853091886,269,0.002053388090349051,0.010570695642497796,0.4276683577717997
OKTA,20250916_2128,Put,0.37613183848529774,17.16171045472006,231,0.002053388090349051,0.010570695642497796,0.4280128699472611
OMCL,20250916_2128,Call,,,0,,,
OMCL,20250916_2128,Put,,,0,,,
OMER,20250916_2128,Call,,57.37739494623389,32,,,1.4592123498578036
OMER,20250916_2128,Put,,38.98720794571261,23,,,1.321955111089769
ON,20250916_2128,Call,0.90600191328868,54.34556397594463,168,0.002053388090349051,0.03133172816936325,0.4841496164718891
ON,20250916_2128,Put,0.19045664400045723,41.48641192030861,147,0.002053388090349051,0.03133172816936325,0.48636443524571144
OPEN,20250916_2128,Call,,69.43215025439505,179,,,1.3387879408810321
OPEN,20250916_2128,Put,,,113,,,1.4601325189184449
OPK,20250916_2128,Call,,36.15598233791527,11,,,0.579771033459864
OPK,20250916_2128,Put,,,0,,,
ORA,20250916_2128,Call,,168.62238157218204,29,,,1.2010645308222792
ORA,20250916_2128,Put,,,0,,,
PANW,20250916_2128,Call,0.5882329137499854,,526,0.002053388090349051,0.0009892834929003946,0.34521810422714644
PANW,20250916_2128,Put,1.4741220264938775,,283,0.002053388090349051,0.0009892834929003946,0.35556501542406643
PAR,20250916_2128,Call,4.6538172884871996,195.85849103806763,19,0.07871321013004784,0.02744991939657415,0.39811247323070503
PAR,20250916_2128,Put,7.86921108745006,71.12195850423355,21,0.07871321013004784,0.02744991939657415,0.4892025540599754
PATK,20250916_2128,Call,,,0,,,
PATK,20250916_2128,Put,,,0,,,
PCG,20250916_2128,Call,41.72338747127306,9.899771215054269,103,0.002053388090349051,0.005210019139656463,2.8093357386450157
PCG,20250916_2128,Put,,,0,,,
PCRX,20250916_2128,Call,,32.1981825220135,25,,,0.5416960004641533
PCRX,20250916_2128,Put,,75.01708056093837,9,,,0.5687815111113923
PCT,20250916_2128,Call,,795.9175814020955,126,,,0.715882386766009
PCT,20250916_2128,Put,,,87,,,0.7615106043061732
PD,20250916_2128,Call,,74.4234365555693,28,,,0.2248128848861768
PD,20250916_2128,Put,,25.8629077984343,21,,,0.4867639460710884
PDD,20250916_2128,Call,0.2598402768136702,216.19893550400167,417,0.002053388090349051,0.004264184493466994,0.3952579586380312
PDD,20250916_2128,Put,0.27060513053571106,,230,0.002053388090349051,0.004264184493466994,0.39651028605255556
PEB,20250916_2128,Call,,,0,,,
PEB,20250916_2128,Put,,,0,,,
PEGA,20250916_2128,Call,,596.095487914708,87,,,0.8104668067749996
PEGA,20250916_2128,Put,,165.9531019496792,26,,,0.362859939372461
PENN,20250916_2128,Call,18.842996784235897,78.9796174536425,107,0.002053388090349051,0.020849125825023185,0.43403777171540775
PENN,20250916_2128,Put,12.397281119491197,,75,0.002053388090349051,0.020849125825023185,0.39749795742107974
PEP,20250916_2128,Call,,93.30752458890035,118,,,28.440084002269028
PEP,20250916_2128,Put,,,0,,,
PI,20250916_2128,Call,,399.6291318874798,80,,,0.59632928063766
PI,20250916_2128,Put,,95.22271153337788,39,,,0.5993774078432036
PLUG,20250916_2128,Call,,23.31181927393503,51,,,0.8828920047619512
PLUG,20250916_2128,Put,,22.303851258513255,40,,,1.2228286418942458
PMT,20250916_2128,Call,,,0,,,
PMT,20250916_2128,Put,,,0,,,
PODD,20250916_2128,Call,0.9447644874220031,191.96493736373444,71,0.2498288843258042,0.00914617310273158,0.3444900975695292
PODD,20250916_2128,Put,1.5171386291003082,112.0522049518921,54,0.2498288843258042,0.019996586511893844,0.3574769360961199
POST,20250916_2128,Call,,193.8707204052943,12,,,0.23825539104946641
POST,20250916_2128,Put,,26.359653867027557,19,,,0.18078338306127434
PPL,20250916_2128,Call,,73.10172012738991,24,,,10.190209242616852
PPL,20250916_2128,Put,,,0,,,
PR,20250916_2128,Call,,79.8242606890914,23,,,13.191962507355216
PR,20250916_2128,Put,,,0,,,
PRCH,20250916_2128,Call,,95.61566855410588,46,,,0.7568700788313433
PRCH,20250916_2128,Put,,49.075420312983105,16,,,0.6772169645837218
PRGS,20250916_2128,Call,,64.22219701738189,28,,,2.2815846148943275
PRGS,20250916_2128,Put,,,0,,,
PRO,20250916_2128,Call,,,0,,,
PRO,20250916_2128,Put,,,0,,,
PSEC,20250916_2128,Call,,,0,,,
PSEC,20250916_2128,Put,,,0,,,
PSN,20250916_2128,Call,,190.9353754324067,22,,,0.3972801641842613
PSN,20250916_2128,Put,,,0,,,
PTCT,20250916_2128,Call,0.3907313932588797,172.45215708937823,38,0.2498288843258042,0.027902936260307376,0.46739794686707486
PTCT,20250916_2128,Put,,28.883574094700425,11,,,0.4558366167842763
PTON,20250916_2128,Call,,,83,,,0.6601089365683207
PTON,20250916_2128,Put,,36.459859464813086,65,,,0.6698600254762416
QD,20250916_2128,Call,,,0,,,
QD,20250916_2128,Put,,,0,,,
QTWO,20250916_2128,Call,,27.51725107832567,21,,,0.3915376495106598
QTWO,20250916_2128,Put,,24.049960731698288,12,,,0.3617562700380638
RCL,20250916_2128,Call,,5.494868785747926,263,,,19.15297603115819
RCL,20250916_2128,Put,,284.13909902426076,38,,,0.15972589767742956
REAL,20250916_2128,Call,,,32,,,0.7802043353318964
REAL,20250916_2128,Put,,7.350866187500482,9,,,0.7965730125038624
REXR,20250916_2128,Call,,81.88824993648907,15,,,13.304451375113674
REXR,20250916_2128,Put,,,0,,,
RGEN,20250916_2128,Call,2.729581422212794,69.50977931387537,37,0.2498288843258042,0.010655099916672572,0.4466192750824113
RGEN,20250916_2128,Put,4.672919610316593,40.523504194186586,41,0.2498288843258042,0.010655099916672572,0.5424224436733008
RH,20250916_2128,Call,1.1664180288490245,53.558821283554856,324,0.2498288843258042,0.008463375935960249,0.6417724502403864
RH,20250916_2128,Put,0.26694838893329437,61.42077016730734,301,0.2498288843258042,0.008463375935960249,0.6357075516639493
RIG,20250916_2128,Call,46.82540184616089,289.70161898347675,96,0.002053388090349051,0.026235690739297768,0.6088070482767696
RIG,20250916_2128,Put,7.6006366988769125,60.77307175625981,38,0.2498288843258042,0.018334589558038683,0.6300388195072754
RIVN,20250916_2128,Call,0.8398906576909273,33.161246439753086,201,0.002053388090349051,0.006839220863962936,0.6065975834983931
RIVN,20250916_2128,Put,0.28745244424737526,12.036711560271346,128,0.002053388090349051,0.006839220863962936,0.61930735943297
RKLB,20250916_2128,Call,,218.1301127097438,274,,,0.8961980260769034
RKLB,20250916_2128,Put,,30.3886814726167,174,,,0.8137733691440687
RNG,20250916_2128,Call,,212.051501148798,47,,,0.4730339047798595
RNG,20250916_2128,Put,,,28,,,0.380347974358388
RPAY,20250916_2128,Call,,,0,,,
RPAY,20250916_2128,Put,,,0,,,
RPD,20250916_2128,Call,,90.74320052909849,56,,,0.6842280920998333
RPD,20250916_2128,Put,,229.09863412917633,78,,,0.37028829718542144
RTX,20250916_2128,Call,,1.8352091243660678,202,,,35.718925049959125
RTX,20250916_2128,Put,,,0,,,
RUN,20250916_2128,Call,0.4590001532536289,7.6187088309331505,183,0.002053388090349051,0.0010740883109585653,0.7814752141040833
RUN,20250916_2128,Put,0.31142315949744703,47.99700721019023,143,0.002053388090349051,0.0010740883109585653,0.826265584852663
RWT,20250916_2128,Call,,,0,,,
RWT,20250916_2128,Put,,,0,,,
SABR,20250916_2128,Call,,137.60400626389074,30,,,0.6890207437879273
SABR,20250916_2128,Put,,124.79672292500717,36,,,0.6987275786308929
SATS,20250916_2128,Call,0.14472923747684666,273.7280787943449,247,0.002053388090349051,0.03150887364627253,0.5224523493012847
SATS,20250916_2128,Put,0.3111695928352821,,153,0.2498288843258042,0.029446721299679735,0.5482081625282462
SE,20250916_2128,Call,1.4721187582051747,19.04098376023716,231,0.002053388090349051,0.009309558945297614,0.45551330545919194
SE,20250916_2128,Put,,,164,,,0.4769167162301339
SEDG,20250916_2128,Call,,492.3280644969728,176,,,0.8548871219071533
SEDG,20250916_2128,Put,,34.93637409846143,129,,,0.8677170232117876
SENS,20250916_2128,Call,,,0,,,
SENS,20250916_2128,Put,,,0,,,
SHAK,20250916_2128,Call,0.6683443657703306,31.350629460364004,181,0.002053388090349051,0.014490975977479392,0.4490714166877199
SHAK,20250916_2128,Put,2.5323605113455914,41.173685568586514,182,0.002053388090349051,0.014490975977479392,0.4566652856759962
SHEL,20250916_2128,Call,,119.86994296201806,63,,,60.1233447619921
SHEL,20250916_2128,Put,,,0,,,
SHOP,20250916_2128,Call,0.4786985523996423,,392,0.002053388090349051,0.01147104178619629,0.4856267974945151
SHOP,20250916_2128,Put,1.631599611573437,22.53283167258806,225,0.002053388090349051,0.01147104178619629,0.49399701939791907
SIRI,20250916_2128,Call,,89.9829569702644,80,,,13.327433584611839
SIRI,20250916_2128,Put,,,0,,,
SKIN,20250916_2128,Call,,22.06664547964315,8,,,0.8654698052516968
SKIN,20250916_2128,Put,,,0,,,
SLB,20250916_2128,Call,,1.9585285010398183,94,,,107.82503613535
SLB,20250916_2128,Put,,,0,,,
SMCI,20250916_2128,Call,0.13676646273973575,289.29115391635264,428,0.002053388090349051,0.03811596536991413,0.6219157317859226
SMCI,20250916_2128,Put,0.5941857407261059,,360,0.002053388090349051,0.03811596536991413,0.6320321446535799
SMTC,20250916_2128,Call,,454.2058402270114,114,,,0.5685129979285036
SMTC,20250916_2128,Put,,75.4770717435655,54,,,0.5921727982724886
SNAP,20250916_2128,Call,1.0817684785184867,,139,0.2498288843258042,0.00014637608704815008,0.6745523525913836
SNAP,20250916_2128,Put,1.0112033247677459,69.87457818712902,54,0.2498288843258042,0.00014637608704815008,0.6756207310299663
SO,20250916_2128,Call,,1.175320963747552,59,,,164.12100668948673
SO,20250916_2128,Put,,,0,,,
SOFI,20250916_2128,Call,0.5289496186414474,308.5656796963543,337,0.2498288843258042,0.04683240753980611,0.6224038202091344
SOFI,20250916_2128,Put,1.0909700920569987,128.73544225081164,190,0.2498288843258042,0.04683240753980611,0.6402046803432067
SPB,20250916_2128,Call,,77.10302038870469,12,,,5.098189450853141
SPB,20250916_2128,Put,,,0,,,
SPCE,20250916_2128,Call,,415.7164540662693,56,,,0.8144939504957409
SPCE,20250916_2128,Put,,20.339382727764242,35,,,1.6726906046180363
SPHR,20250916_2128,Call,,94.13219823813313,47,,,0.583261961064119
SPHR,20250916_2128,Put,,17.42741090406384,17,,,0.5080189645511708
SPOT,20250916_2128,Call,0.08840919272495619,73.421574290966,618,0.002053388090349051,0.01130981230182515,0.44087534470492873
SPOT,20250916_2128,Put,0.4880918353500583,26.967853911123523,321,0.002053388090349051,0.01130981230182515,0.4325411011231395
SPR,20250916_2128,Call,,53.793518193832725,25,,,0.30724322636047474
SPR,20250916_2128,Put,,38.086677510549066,11,,,0.23480787468975303
SRPT,20250916_2128,Call,,21.266845664531324,98,,,1.0038212712687633
SRPT,20250916_2128,Put,,54.759094654607914,95,,,1.0473961291124188
SSRM,20250916_2128,Call,,240.51822659171464,81,,,0.5583085232850751
SSRM,20250916_2128,Put,,42.174373612610694,24,,,0.5408811770437992
STWD,20250916_2128,Call,,,0,,,
STWD,20250916_2128,Put,,,0,,,
STX,20250916_2128,Call,,72.63542374467619,271,,,3.3753487022347572
STX,20250916_2128,Put,,106.80642223654785,39,,,0.13991433834540906
TCOM,20250916_2128,Call,6.038456571981337,17.03444615150242,56,0.2498288843258042,0.015938131904007058,1.1225763930815464
TCOM,20250916_2128,Put,3.3678971796019384,320.01035818041095,11,0.2498288843258042,0.015938131904007058,0.1044702732813878
TDOC,20250916_2128,Call,,,78,,,0.6651274794727781
TDOC,20250916_2128,Put,,101.86668807756227,64,,,0.6551789044566929
TEVA,20250916_2128,Call,2.0010114968901,,126,0.002053388090349051,0.02905750796781348,0.38941337950294175
TEVA,20250916_2128,Put,2.5616948965956254,23.019387001462647,60,0.002053388090349051,0.02905750796781348,0.38306135975830036
TGT,20250916_2128,Call,,,167,,,0.31206611570247933
TGT,20250916_2128,Put,,,0,,,
TMDX,20250916_2128,Call,,26.76173297429661,121,,,0.6300144463519983
TMDX,20250916_2128,Put,,21.133771969425048,60,,,0.6571255787680594
TNDM,20250916_2128,Call,,46.384052552595165,31,,,0.7057330274847474
TNDM,20250916_2128,Put,,54.114000446209914,39,,,0.6003979844527894
TREE,20250916_2128,Call,,,47,,,0.44721825187025643
TREE,20250916_2128,Put,,89.7830010797679,18,,,0.6005076918992459
TRIP,20250916_2128,Call,,31.97415991271533,81,,,0.46175275302496244
TRIP,20250916_2128,Put,,,51,,,0.4784979940510158
TSLA,20250916_2128,Call,0.029614576808866547,35.63924761783292,1170,0.002053388090349051,0.002017846056372896,0.578584054900513
TSLA,20250916_2128,Put,0.1938063349156129,14.533632722560125,777,0.002053388090349051,0.002017846056372896,0.5820957055489491
TTEK,20250916_2128,Call,,,0,,,
TTEK,20250916_2128,Put,,,0,,,
TTGT,20250916_2128,Call,,,0,,,
TTGT,20250916_2128,Put,,,0,,,
TTWO,20250916_2128,Call,1.4221440453465177,47.01430769280574,193,0.002053388090349051,0.009329969241529179,0.3486095152961369
TTWO,20250916_2128,Put,1.5019610992426546,18.930087358183748,122,0.002053388090349051,0.02949041419083731,0.3606937466505499
TVTX,20250916_2128,Call,,83.55878912830418,29,,,0.5724135195855847
TVTX,20250916_2128,Put,,97.16015020724808,14,,,0.6037258434246299
TWO,20250916_2128,Call,,,0,,,
TWO,20250916_2128,Put,,,0,,,
TYL,20250916_2128,Call,,51.89092973472647,26,,,0.25838321362672256
TYL,20250916_2128,Put,,87.12840054637331,34,,,0.25580272801645715
U,20250916_2128,Call,1.3065589007353335,42.362098289853826,375,0.2498288843258042,0.008304490043211987,0.6880931963579713
U,20250916_2128,Put,0.18956216900278836,15.067167045889613,220,0.2498288843258042,0.008304490043211987,0.7042787845244276
UBER,20250916_2128,Call,0.5594435622531156,41.99186999615905,369,0.002053388090349051,0.018905922668801645,0.3885444885377591
UBER,20250916_2128,Put,1.1866483744686445,18.692389000242226,216,0.002053388090349051,0.018905922668801645,0.3934205227693914
UNIT,20250916_2128,Call,,29.79353519550241,17,,,0.4673607599095986
UNIT,20250916_2128,Put,,9.748381004501462,15,,,0.5287222825110138
UPST,20250916_2128,Call,0.30669958686211923,,308,0.2498288843258042,0.009236583781499608,0.7658868587573541
UPST,20250916_2128,Put,2.3506882213723794,,189,0.2498288843258042,0.009236583781499608,0.7732478906810181
UPWK,20250916_2128,Call,,105.65417600137235,31,,,0.5093322440163108
UPWK,20250916_2128,Put,,25.60994155831761,17,,,0.4653989124663365
V,20250916_2128,Call,,73.22287802214447,516,,,1.5135455385397312
V,20250916_2128,Put,13.253099647359637,339.1631709775666,100,0.2498288843258042,0.004765576992711851,0.030151107569503344
VAC,20250916_2128,Call,,80.8459688038029,18,,,10.491081543449035
VAC,20250916_2128,Put,,,0,,,
VECO,20250916_2128,Call,,288.5179140629481,24,,,0.5757581119826033
VECO,20250916_2128,Put,,,0,,,
VERI,20250916_2128,Call,,107.86904136122425,16,,,1.1196071152654106
VERI,20250916_2128,Put,,,0,,,
VERX,20250916_2128,Call,,37.54915790086288,11,,,0.6611845968432646
VERX,20250916_2128,Put,,,0,,,
VIAV,20250916_2128,Call,,294.3751573151176,14,,,0.38341592138583325
VIAV,20250916_2128,Put,,,0,,,
VNET,20250916_2128,Call,,28.13235750882559,48,,,0.9054554808459209
VNET,20250916_2128,Put,,339.51473437204754,23,,,0.9996878417023072
VREX,20250916_2128,Call,,,0,,,
VREX,20250916_2128,Put,,,0,,,
VRNS,20250916_2128,Call,,430.4219327191108,18,,,0.3648639828274405
VRNS,20250916_2128,Put,,,0,,,
VRNT,20250916_2128,Call,,,0,,,
VRNT,20250916_2128,Put,,401.37319361012004,9,,,0.22766409001509522
VSH,20250916_2128,Call,,67.3050611523246,14,,,3.5306658801092006
VSH,20250916_2128,Put,,,0,,,
VTR,20250916_2128,Call,,16.73395662848067,17,,,7.303294789442007
VTR,20250916_2128,Put,,,0,,,
W,20250916_2128,Call,0.4664322120076737,101.75104880745549,304,0.002053388090349051,0.022119825321135878,0.6235345933838218
W,20250916_2128,Put,0.9116492959073195,9.19605353820405,187,0.2498288843258042,0.002564274423297208,0.6313130045257738
WB,20250916_2128,Call,,,0,,,
WB,20250916_2128,Put,,,0,,,
WDC,20250916_2128,Call,0.47554084624204335,52.15086849601328,363,0.002053388090349051,0.009134092986994302,1.5239882848136141
WDC,20250916_2128,Put,23.839852615609626,64.88750923528495,139,0.002053388090349051,0.025663634357384946,0.14351655273728714
WEC,20250916_2128,Call,,2.0492712214437963,31,,,49.98588127280668
WEC,20250916_2128,Put,,,0,,,
WELL,20250916_2128,Call,,0.8231386148531366,57,,,138.96913011513792
WELL,20250916_2128,Put,,,0,,,
WGO,20250916_2128,Call,,77.84613539003347,32,,,8.25603213416219
WGO,20250916_2128,Put,,,0,,,
WIX,20250916_2128,Call,,110.17594256289607,140,,,0.49652888132281664
WIX,20250916_2128,Put,,195.14639899058022,72,,,0.5036483910985305
WK,20250916_2128,Call,,223.78764682374768,25,,,0.5024623037660066
WK,20250916_2128,Put,,,0,,,
WKC,20250916_2128,Call,,,0,,,
WKC,20250916_2128,Put,,,0,,,
WOLF,20250916_2128,Call,,302.182139507017,78,,,0.597943042170304
WOLF,20250916_2128,Put,,61.6266458241412,78,,,2.6674918375038414
WT,20250916_2128,Call,,53.914544182642054,13,,,2.0727450771390514
WT,20250916_2128,Put,,,0,,,
XERS,20250916_2128,Call,,54.841493324702796,9,,,0.6848722068173588
XERS,20250916_2128,Put,,,0,,,
XIFR,20250916_2128,Call,,,0,,,
XIFR,20250916_2128,Put,,,0,,,
XMTR,20250916_2128,Call,,111.34632593792352,60,,,0.6987575633978285
XMTR,20250916_2128,Put,,41.515648539832526,25,,,0.723425937364512
XOM,20250916_2128,Call,,0.829802764727329,102,,,272.9620277274025
XOM,20250916_2128,Put,,,0,,,
XRX,20250916_2128,Call,,79.28890424090628,7,,,4.2457959657775675
XRX,20250916_2128,Put,,,0,,,
XYZ,20250916_2128,Call,0.8166868662223702,432.81814672926396,277,0.002053388090349051,0.014912387583376319,0.46344383068468464
XYZ,20250916_2128,Put,0.49900038790834395,18.31935629836667,136,0.002053388090349051,0.014912387583376319,0.4678527534547595
Z,20250916_2128,Call,1.0287000120269536,26.820065370316815,152,0.002053388090349051,0.002670114359350162,0.4075752594000963
Z,20250916_2128,Put,1.442965005886619,,143,0.2498288843258042,0.01080575657752969,0.42013929617508416
ZD,20250916_2128,Call,,189.5813593487967,15,,,0.4389644926286414
ZD,20250916_2128,Put,,31.329262926439434,11,,,0.5297631196741375
ZS,20250916_2128,Call,0.12564712860119598,172.7792823001627,323,0.002053388090349051,0.007673582897138709,0.4183146125918442
ZS,20250916_2128,Put,0.8037192932585245,,235,0.002053388090349051,0.007673582897138709,0.41931793858477046
ZTO,20250916_2128,Call,,83.21173339387006,26,,,8.84399113930283
ZTO,20250916_2128,Put,,,0,,,
